machine_id,TIME,cpu_util_percent,mem_util_percent
m_2020,1970/1/6 14:02,65,93
m_2020,1970/1/6 14:04,77,95
m_2020,1970/1/6 14:05,76,95
m_2020,1970/1/6 14:06,76,94
m_2020,1970/1/6 14:09,82,95
m_2020,1970/1/6 14:12,80,94
m_2020,1970/1/6 14:12,79,94
m_2020,1970/1/6 14:12,81,95
m_2020,1970/1/6 14:15,70,94
m_2020,1970/1/6 14:15,66,93
m_2020,1970/1/6 14:16,61,93
m_2020,1970/1/6 14:20,58,96
m_2020,1970/1/6 14:23,56,96
m_2020,1970/1/6 14:25,58,95
m_2020,1970/1/6 14:27,62,95
m_2020,1970/1/6 14:29,62,94
m_2020,1970/1/6 14:30,57,92
m_2020,1970/1/6 14:30,55,93
m_2020,1970/1/6 14:31,47,93
m_2020,1970/1/6 14:31,49,92
m_2020,1970/1/6 14:32,47,93
m_2020,1970/1/6 14:32,49,93
m_2020,1970/1/6 14:34,50,93
m_2020,1970/1/6 14:35,68,97
m_2020,1970/1/6 14:36,62,96
m_2020,1970/1/6 14:37,50,94
m_2020,1970/1/6 14:37,56,95
m_2020,1970/1/6 14:39,54,97
m_2020,1970/1/6 14:42,48,94
m_2020,1970/1/6 14:47,58,94
m_2020,1970/1/6 14:48,49,93
m_2020,1970/1/6 14:49,50,93
m_2020,1970/1/6 14:49,53,94
m_2020,1970/1/6 14:52,53,95
m_2020,1970/1/6 14:53,53,97
m_2020,1970/1/6 14:53,56,96
m_2020,1970/1/6 14:54,52,96
m_2020,1970/1/6 14:54,52,95
m_2020,1970/1/6 14:57,53,96
m_2020,1970/1/6 14:57,57,97
m_2020,1970/1/6 15:04,58,94
m_2020,1970/1/6 15:05,58,93
m_2020,1970/1/6 15:07,53,92
m_2020,1970/1/6 15:08,45,90
m_2020,1970/1/6 15:09,46,89
m_2020,1970/1/6 15:11,49,91
m_2020,1970/1/6 15:16,66,92
m_2020,1970/1/6 15:17,73,91
m_2020,1970/1/6 15:19,62,94
m_2020,1970/1/6 15:19,61,93
m_2020,1970/1/6 15:24,55,95
m_2020,1970/1/6 15:26,60,91
m_2020,1970/1/6 15:27,55,92
m_2020,1970/1/6 15:30,48,89
m_2020,1970/1/6 15:32,44,90
m_2020,1970/1/6 15:33,42,90
m_2020,1970/1/6 15:33,56,89
m_2020,1970/1/6 15:33,61,89
m_2020,1970/1/6 15:39,45,91
m_2020,1970/1/6 15:41,51,90
m_2020,1970/1/6 15:44,41,88
m_2020,1970/1/6 15:45,40,90
m_2020,1970/1/6 15:49,33,87
m_2020,1970/1/6 15:51,47,89
m_2020,1970/1/6 15:52,49,90
m_2020,1970/1/6 15:52,45,90
m_2020,1970/1/6 15:53,47,90
m_2020,1970/1/6 15:56,44,90
m_2020,1970/1/6 15:56,49,91
m_2020,1970/1/6 15:57,47,90
m_2020,1970/1/6 16:00,46,91
m_2020,1970/1/6 16:03,48,91
m_2020,1970/1/6 16:03,47,91
m_2020,1970/1/6 16:04,45,90
m_2020,1970/1/6 16:05,39,89
m_2020,1970/1/6 16:08,38,88
m_2020,1970/1/6 16:10,30,89
m_2020,1970/1/6 16:14,34,90
m_2020,1970/1/6 16:14,36,91
m_2020,1970/1/6 16:14,35,91
m_2020,1970/1/6 16:15,38,91
m_2020,1970/1/6 16:15,33,91
m_2020,1970/1/6 16:16,34,92
m_2020,1970/1/6 16:21,47,90
m_2020,1970/1/6 16:22,28,90
m_2020,1970/1/6 16:23,29,89
m_2020,1970/1/6 16:24,27,88
m_2020,1970/1/6 16:25,26,88
m_2020,1970/1/6 16:26,30,89
m_2020,1970/1/6 16:28,42,91
m_2020,1970/1/6 16:32,38,88
m_2020,1970/1/6 16:32,41,87
m_2020,1970/1/6 16:32,50,87
m_2020,1970/1/6 16:32,38,88
m_2020,1970/1/6 16:34,33,88
m_2020,1970/1/6 16:36,28,86
m_2020,1970/1/6 16:37,26,86
m_2020,1970/1/6 16:38,25,87
m_2020,1970/1/6 16:43,23,86
m_2020,1970/1/6 16:43,26,88
m_2020,1970/1/6 16:43,28,87
m_2020,1970/1/6 16:48,38,90
m_2020,1970/1/6 16:49,49,92
m_2020,1970/1/6 16:50,51,93
m_2020,1970/1/6 16:50,45,92
m_2020,1970/1/6 16:51,36,92
m_2020,1970/1/6 16:53,25,89
m_2020,1970/1/6 16:55,27,87
m_2020,1970/1/6 16:56,26,87
m_2020,1970/1/6 16:59,29,89
m_2020,1970/1/6 17:01,57,93
m_2020,1970/1/6 17:03,50,94
m_2020,1970/1/6 17:04,52,94
m_2020,1970/1/6 17:07,38,92
m_2020,1970/1/6 17:07,41,92
m_2020,1970/1/6 17:08,35,92
m_2020,1970/1/6 17:09,37,93
m_2020,1970/1/6 17:10,38,93
m_2020,1970/1/6 17:15,45,91
m_2020,1970/1/6 17:15,46,91
m_2020,1970/1/6 17:16,44,92
m_2020,1970/1/6 17:18,45,91
m_2020,1970/1/6 17:20,42,91
m_2020,1970/1/6 17:23,32,89
m_2020,1970/1/6 17:25,36,91
m_2020,1970/1/6 17:26,33,91
m_2020,1970/1/6 17:26,36,91
m_2020,1970/1/6 17:28,33,91
m_2020,1970/1/6 17:28,35,90
m_2020,1970/1/6 17:29,48,94
m_2020,1970/1/6 17:30,42,94
m_2020,1970/1/6 17:31,41,93
m_2020,1970/1/6 17:32,32,91
m_2020,1970/1/6 17:33,28,90
m_2020,1970/1/6 17:34,33,90
m_2020,1970/1/6 17:35,29,89
m_2020,1970/1/6 17:36,39,90
m_2020,1970/1/6 17:39,29,91
m_2020,1970/1/6 17:42,28,90
m_2020,1970/1/6 17:44,25,91
m_2020,1970/1/6 17:45,24,89
m_2020,1970/1/6 17:47,27,90
m_2020,1970/1/6 17:48,25,91
m_2020,1970/1/6 17:49,26,91
m_2020,1970/1/6 17:51,26,90
m_2020,1970/1/6 17:53,31,91
m_2020,1970/1/6 17:55,28,91
m_2020,1970/1/6 17:55,25,91
m_2020,1970/1/6 17:56,28,90
m_2020,1970/1/6 17:57,28,91
m_2020,1970/1/6 17:57,27,93
m_2020,1970/1/6 18:00,29,93
m_2020,1970/1/6 18:00,28,93
m_2020,1970/1/6 18:02,35,95
m_2020,1970/1/6 18:04,30,94
m_2020,1970/1/6 18:05,32,93
m_2020,1970/1/6 18:06,31,94
m_2020,1970/1/6 18:07,33,95
m_2020,1970/1/6 18:08,33,95
m_2020,1970/1/6 18:09,28,94
m_2020,1970/1/6 18:13,37,93
m_2020,1970/1/6 18:14,32,93
m_2020,1970/1/6 18:15,32,92
m_2020,1970/1/6 18:16,29,93
m_2020,1970/1/6 18:22,33,94
m_2020,1970/1/6 18:23,32,93
m_2020,1970/1/6 18:27,22,92
m_2020,1970/1/6 18:28,41,95
m_2020,1970/1/6 18:28,39,96
m_2020,1970/1/6 18:29,37,96
m_2020,1970/1/6 18:30,40,96
m_2020,1970/1/6 18:32,27,95
m_2020,1970/1/6 18:33,27,94
m_2020,1970/1/6 18:40,22,94
m_2020,1970/1/6 18:41,23,94
m_2020,1970/1/6 18:41,21,94
m_2020,1970/1/6 18:45,22,92
m_2020,1970/1/6 18:46,26,94
m_2020,1970/1/6 18:48,23,93
m_2020,1970/1/6 18:48,40,92
m_2020,1970/1/6 18:48,32,93
m_2020,1970/1/6 18:51,19,89
m_2020,1970/1/6 18:53,31,90
m_2020,1970/1/6 18:54,24,91
m_2020,1970/1/6 18:54,27,91
m_2020,1970/1/6 18:56,39,91
m_2020,1970/1/6 18:56,33,92
m_2020,1970/1/6 18:58,37,93
m_2020,1970/1/6 18:58,33,94
m_2020,1970/1/6 18:58,35,94
m_2020,1970/1/6 19:02,36,93
m_2020,1970/1/6 19:04,40,94
m_2020,1970/1/6 19:07,41,93
m_2020,1970/1/6 19:08,46,94
m_2020,1970/1/6 19:08,37,93
m_2020,1970/1/6 19:09,40,94
m_2020,1970/1/6 19:10,41,95
m_2020,1970/1/6 19:11,35,95
m_2020,1970/1/6 19:13,37,94
m_2020,1970/1/6 19:16,41,94
m_2020,1970/1/6 19:16,39,93
m_2020,1970/1/6 19:18,39,94
m_2020,1970/1/6 19:19,37,94
m_2020,1970/1/6 19:21,43,96
m_2020,1970/1/6 19:22,42,96
m_2020,1970/1/6 19:23,41,95
m_2020,1970/1/6 19:23,47,94
m_2020,1970/1/6 19:27,30,91
m_2020,1970/1/6 19:27,36,92
m_2020,1970/1/6 19:28,29,91
m_2020,1970/1/6 19:29,30,91
m_2020,1970/1/6 19:29,37,92
m_2020,1970/1/6 19:31,38,93
m_2020,1970/1/6 19:31,36,93
m_2020,1970/1/6 19:33,38,95
m_2020,1970/1/6 19:34,37,93
m_2020,1970/1/6 19:37,44,97
m_2020,1970/1/6 19:39,38,95
m_2020,1970/1/6 19:40,50,95
m_2020,1970/1/6 19:41,35,95
m_2020,1970/1/6 19:44,34,95
m_2020,1970/1/6 19:44,34,96
m_2020,1970/1/6 19:46,40,96
m_2020,1970/1/6 19:47,42,96
m_2020,1970/1/6 19:47,41,96
m_2020,1970/1/6 19:48,42,95
m_2020,1970/1/6 19:48,41,96
m_2020,1970/1/6 19:49,37,95
m_2020,1970/1/6 19:49,37,95
m_2020,1970/1/6 19:50,33,94
m_2020,1970/1/6 19:51,28,92
m_2020,1970/1/6 19:52,32,92
m_2020,1970/1/6 19:52,34,93
m_2020,1970/1/6 19:53,32,93
m_2020,1970/1/6 19:53,24,93
m_2020,1970/1/6 19:54,23,93
m_2020,1970/1/6 19:55,31,95
m_2020,1970/1/6 19:55,42,95
m_2020,1970/1/6 19:56,34,96
m_2020,1970/1/6 19:58,34,97
m_2020,1970/1/6 19:59,31,97
m_2020,1970/1/6 19:59,32,97
m_2020,1970/1/6 20:04,38,94
m_2020,1970/1/6 20:05,50,94
m_2020,1970/1/6 20:06,31,94
m_2020,1970/1/6 20:07,35,94
m_2020,1970/1/6 20:07,34,94
m_2020,1970/1/6 20:08,31,93
m_2020,1970/1/6 20:09,31,93
m_2020,1970/1/6 20:12,31,92
m_2020,1970/1/6 20:13,29,91
m_2020,1970/1/6 20:18,37,91
m_2020,1970/1/6 20:18,38,91
m_2020,1970/1/6 20:20,34,91
m_2020,1970/1/6 20:25,29,91
m_2020,1970/1/6 20:25,26,90
m_2020,1970/1/6 20:26,26,91
m_2020,1970/1/6 20:27,30,92
m_2020,1970/1/6 20:29,22,91
m_2020,1970/1/6 20:30,29,92
m_2020,1970/1/6 20:30,28,93
m_2020,1970/1/6 20:32,26,92
m_2020,1970/1/6 20:37,26,92
m_2020,1970/1/6 20:38,23,92
m_2020,1970/1/6 20:41,32,94
m_2020,1970/1/6 20:41,28,94
m_2020,1970/1/6 20:42,29,94
m_2020,1970/1/6 20:42,26,94
m_2020,1970/1/6 20:42,24,94
m_2020,1970/1/6 20:43,26,94
m_2020,1970/1/6 20:44,26,95
m_2020,1970/1/6 20:46,30,95
m_2020,1970/1/6 20:47,35,95
m_2020,1970/1/6 20:48,23,93
m_2020,1970/1/6 20:48,22,93
m_2020,1970/1/6 20:48,21,93
m_2020,1970/1/6 20:49,25,93
m_2020,1970/1/6 20:51,21,92
m_2020,1970/1/6 20:52,24,92
m_2020,1970/1/6 20:54,19,92
m_2020,1970/1/6 20:56,19,91
m_2020,1970/1/6 20:56,17,91
m_2020,1970/1/6 21:01,24,92
m_2020,1970/1/6 21:03,29,95
m_2020,1970/1/6 21:04,34,96
m_2020,1970/1/6 21:05,38,95
m_2020,1970/1/6 21:07,32,95
m_2020,1970/1/6 21:12,35,93
m_2020,1970/1/6 21:13,38,93
m_2020,1970/1/6 21:14,27,93
m_2020,1970/1/6 21:15,31,93
m_2020,1970/1/6 21:16,24,92
m_2020,1970/1/6 21:17,26,92
m_2020,1970/1/6 21:18,27,94
m_2020,1970/1/6 21:20,23,92
m_2020,1970/1/6 21:22,32,93
m_2020,1970/1/6 21:22,34,93
m_2020,1970/1/6 21:23,21,93
m_2020,1970/1/6 21:26,22,93
m_2020,1970/1/6 21:27,21,93
m_2020,1970/1/6 21:27,25,93
m_2020,1970/1/6 21:28,20,93
m_2020,1970/1/6 21:30,20,93
m_2020,1970/1/6 21:31,24,94
m_2020,1970/1/6 21:32,15,92
m_2020,1970/1/6 21:33,18,92
m_2020,1970/1/6 21:34,16,92
m_2020,1970/1/6 21:35,20,92
m_2020,1970/1/6 21:36,18,92
m_2020,1970/1/6 21:38,17,92
m_2020,1970/1/6 21:38,22,93
m_2020,1970/1/6 21:41,27,95
m_2020,1970/1/6 21:42,23,95
m_2020,1970/1/6 21:42,23,95
m_2020,1970/1/6 21:44,22,93
m_2020,1970/1/6 21:44,23,93
m_2020,1970/1/6 21:44,24,93
m_2020,1970/1/6 21:48,23,93
m_2020,1970/1/6 21:49,22,93
m_2020,1970/1/6 21:51,23,94
m_2020,1970/1/6 21:53,28,93
m_2020,1970/1/6 21:56,28,93
m_2020,1970/1/6 21:57,23,94
m_2020,1970/1/6 21:58,21,94
m_2020,1970/1/6 21:58,21,94
m_2020,1970/1/6 22:01,25,95
m_2020,1970/1/6 22:05,22,93
m_2020,1970/1/6 22:05,18,93
m_2020,1970/1/6 22:06,19,93
m_2020,1970/1/6 22:07,18,93
m_2020,1970/1/6 22:07,19,93
m_2020,1970/1/6 22:08,19,93
m_2020,1970/1/6 22:09,29,93
m_2020,1970/1/6 22:09,22,94
m_2020,1970/1/6 22:15,23,94
m_2020,1970/1/6 22:16,22,94
m_2020,1970/1/6 22:18,23,94
m_2020,1970/1/6 22:21,15,93
m_2020,1970/1/6 22:21,18,93
m_2020,1970/1/6 22:25,17,95
m_2020,1970/1/6 22:26,19,95
m_2020,1970/1/6 22:28,22,96
m_2020,1970/1/6 22:29,33,97
m_2020,1970/1/6 22:31,25,96
m_2020,1970/1/6 22:33,24,95
m_2020,1970/1/6 22:34,20,93
m_2020,1970/1/6 22:41,18,91
m_2020,1970/1/6 22:42,19,91
m_2020,1970/1/6 22:44,22,94
m_2020,1970/1/6 22:45,21,91
m_2020,1970/1/6 22:50,24,92
m_2020,1970/1/6 22:51,15,92
m_2020,1970/1/6 22:53,27,94
m_2020,1970/1/6 22:53,25,94
m_2020,1970/1/6 22:55,20,93
m_2020,1970/1/6 22:55,19,93
m_2020,1970/1/6 22:57,18,93
m_2020,1970/1/6 22:57,24,93
m_2020,1970/1/6 22:58,23,93
m_2020,1970/1/6 22:59,19,93
m_2020,1970/1/6 23:02,28,96
m_2020,1970/1/6 23:02,26,96
m_2020,1970/1/6 23:05,25,94
m_2020,1970/1/6 23:07,27,93
m_2020,1970/1/6 23:08,24,93
m_2020,1970/1/6 23:09,26,93
m_2020,1970/1/6 23:10,23,93
m_2020,1970/1/6 23:11,22,93
m_2020,1970/1/6 23:11,20,93
m_2020,1970/1/6 23:12,21,94
m_2020,1970/1/6 23:13,23,94
m_2020,1970/1/6 23:17,22,95
m_2020,1970/1/6 23:18,19,95
m_2020,1970/1/6 23:19,23,95
m_2020,1970/1/6 23:21,29,94
m_2020,1970/1/6 23:21,28,94
m_2020,1970/1/6 23:23,21,92
m_2020,1970/1/6 23:25,17,91
m_2020,1970/1/6 23:26,22,91
m_2020,1970/1/6 23:27,36,95
m_2020,1970/1/6 23:27,36,96
m_2020,1970/1/6 23:30,17,92
m_2020,1970/1/6 23:30,25,93
m_2020,1970/1/6 23:31,21,93
m_2020,1970/1/6 23:34,27,93
m_2020,1970/1/6 23:34,30,93
m_2020,1970/1/6 23:35,26,93
m_2020,1970/1/6 23:36,21,92
m_2020,1970/1/6 23:37,18,92
m_2020,1970/1/6 23:37,22,92
m_2020,1970/1/6 23:40,34,93
m_2020,1970/1/6 23:41,39,93
m_2020,1970/1/6 23:43,27,94
m_2020,1970/1/6 23:44,28,94
m_2020,1970/1/6 23:47,31,95
m_2020,1970/1/6 23:48,38,96
m_2020,1970/1/6 23:52,23,93
m_2020,1970/1/6 23:53,25,93
m_2020,1970/1/6 23:54,20,93
m_2020,1970/1/6 23:55,24,94
m_2020,1970/1/6 23:55,27,94
m_2020,1970/1/6 23:56,26,94
m_2020,1970/1/6 23:57,24,94
m_2020,1970/1/7 0:01,27,94
m_2020,1970/1/7 0:04,24,94
m_2020,1970/1/7 0:04,27,94
m_2020,1970/1/7 0:05,29,95
m_2020,1970/1/7 0:06,24,95
m_2020,1970/1/7 0:09,25,94
m_2020,1970/1/7 0:12,25,94
m_2020,1970/1/7 0:13,26,93
m_2020,1970/1/7 0:14,33,95
m_2020,1970/1/7 0:15,42,96
m_2020,1970/1/7 0:17,29,94
m_2020,1970/1/7 0:17,27,94
m_2020,1970/1/7 0:20,29,94
m_2020,1970/1/7 0:22,26,95
m_2020,1970/1/7 0:29,28,95
m_2020,1970/1/7 0:29,30,95
m_2020,1970/1/7 0:32,35,95
m_2020,1970/1/7 0:32,27,95
m_2020,1970/1/7 0:33,19,94
m_2020,1970/1/7 0:34,21,94
m_2020,1970/1/7 0:36,20,95
m_2020,1970/1/7 0:37,21,95
m_2020,1970/1/7 0:37,22,95
m_2020,1970/1/7 0:39,24,97
m_2020,1970/1/7 0:42,25,96
m_2020,1970/1/7 0:42,23,96
m_2020,1970/1/7 0:43,22,96
m_2020,1970/1/7 0:43,23,96
m_2020,1970/1/7 0:46,26,97
m_2020,1970/1/7 0:47,22,95
m_2020,1970/1/7 0:48,25,95
m_2020,1970/1/7 0:48,24,95
m_2020,1970/1/7 0:53,21,94
m_2020,1970/1/7 0:54,21,94
m_2020,1970/1/7 0:54,24,95
m_2020,1970/1/7 0:58,18,94
m_2020,1970/1/7 0:59,21,94
m_2020,1970/1/7 0:59,20,94
m_2020,1970/1/7 0:59,18,94
m_2020,1970/1/7 0:59,19,94
m_2020,1970/1/7 1:01,18,95
m_2020,1970/1/7 1:02,23,95
m_2020,1970/1/7 1:04,19,95
m_2020,1970/1/7 1:07,27,95
m_2020,1970/1/7 1:09,25,95
m_2020,1970/1/7 1:09,19,95
m_2020,1970/1/7 1:11,17,93
m_2020,1970/1/7 1:11,18,94
m_2020,1970/1/7 1:12,18,93
m_2020,1970/1/7 1:12,18,93
m_2020,1970/1/7 1:13,14,93
m_2020,1970/1/7 1:15,22,94
m_2020,1970/1/7 1:18,18,94
m_2020,1970/1/7 1:20,25,94
m_2020,1970/1/7 1:22,19,94
m_2020,1970/1/7 1:23,20,95
m_2020,1970/1/7 1:24,17,94
m_2020,1970/1/7 1:25,17,94
m_2020,1970/1/7 1:25,21,94
m_2020,1970/1/7 1:25,18,94
m_2020,1970/1/7 1:26,15,94
m_2020,1970/1/7 1:27,20,95
m_2020,1970/1/7 1:29,19,94
m_2020,1970/1/7 1:30,21,94
m_2020,1970/1/7 1:31,20,95
m_2020,1970/1/7 1:31,26,96
m_2020,1970/1/7 1:32,22,95
m_2020,1970/1/7 1:32,20,95
m_2020,1970/1/7 1:34,22,95
m_2020,1970/1/7 1:37,18,93
m_2020,1970/1/7 1:39,18,94
m_2020,1970/1/7 1:41,22,94
m_2020,1970/1/7 1:41,19,94
m_2020,1970/1/7 1:42,36,95
m_2020,1970/1/7 1:45,20,95
m_2020,1970/1/7 1:46,20,95
m_2020,1970/1/7 1:48,30,97
m_2020,1970/1/7 1:49,28,96
m_2020,1970/1/7 1:49,25,96
m_2020,1970/1/7 1:52,26,97
m_2020,1970/1/7 1:54,23,96
m_2020,1970/1/7 1:54,23,94
m_2020,1970/1/7 1:55,22,94
m_2020,1970/1/7 1:55,21,94
m_2020,1970/1/7 1:55,20,94
m_2020,1970/1/7 1:57,22,95
m_2020,1970/1/7 1:58,22,95
m_2020,1970/1/7 1:59,20,94
m_2020,1970/1/7 2:03,20,93
m_2020,1970/1/7 2:03,18,93
m_2020,1970/1/7 2:05,16,93
m_2020,1970/1/7 2:06,17,93
m_2020,1970/1/7 2:07,15,93
m_2020,1970/1/7 2:10,16,92
m_2020,1970/1/7 2:10,15,92
m_2020,1970/1/7 2:11,13,92
m_2020,1970/1/7 2:12,15,92
m_2020,1970/1/7 2:12,14,92
m_2020,1970/1/7 2:12,13,92
m_2020,1970/1/7 2:14,22,93
m_2020,1970/1/7 2:19,17,93
m_2020,1970/1/7 2:26,12,93
m_2020,1970/1/7 2:27,16,93
m_2020,1970/1/7 2:29,11,93
m_2020,1970/1/7 2:32,13,93
m_2020,1970/1/7 2:34,16,93
m_2020,1970/1/7 2:35,15,93
m_2020,1970/1/7 2:36,15,93
m_2020,1970/1/7 2:37,11,93
m_2020,1970/1/7 2:38,19,95
m_2020,1970/1/7 2:42,19,95
m_2020,1970/1/7 2:43,17,96
m_2020,1970/1/7 2:44,17,96
m_2020,1970/1/7 2:44,17,96
m_2020,1970/1/7 2:45,23,96
m_2020,1970/1/7 2:49,14,94
m_2020,1970/1/7 2:50,15,94
m_2020,1970/1/7 2:52,15,94
m_2020,1970/1/7 2:54,19,95
m_2020,1970/1/7 2:56,18,96
m_2020,1970/1/7 2:59,15,96
m_2020,1970/1/7 2:59,13,96
m_2020,1970/1/7 2:59,15,96
m_2020,1970/1/7 3:01,18,95
m_2020,1970/1/7 3:02,18,94
m_2020,1970/1/7 3:07,18,95
m_2020,1970/1/7 3:07,17,95
m_2020,1970/1/7 3:08,16,95
m_2020,1970/1/7 3:09,15,94
m_2020,1970/1/7 3:14,25,95
m_2020,1970/1/7 3:15,22,94
m_2020,1970/1/7 3:16,19,95
m_2020,1970/1/7 3:19,21,96
m_2020,1970/1/7 3:23,18,94
m_2020,1970/1/7 3:27,13,94
m_2020,1970/1/7 3:29,16,94
m_2020,1970/1/7 3:33,16,94
m_2020,1970/1/7 3:33,18,94
m_2020,1970/1/7 3:35,23,96
m_2020,1970/1/7 3:35,20,96
m_2020,1970/1/7 3:36,23,97
m_2020,1970/1/7 3:37,20,95
m_2020,1970/1/7 3:38,17,95
m_2020,1970/1/7 3:41,35,95
m_2020,1970/1/7 3:42,20,95
m_2020,1970/1/7 3:42,20,95
m_2020,1970/1/7 3:44,17,94
m_2020,1970/1/7 3:45,18,94
m_2020,1970/1/7 3:45,20,94
m_2020,1970/1/7 3:46,33,96
m_2020,1970/1/7 3:46,33,95
m_2020,1970/1/7 3:50,21,96
m_2020,1970/1/7 3:51,17,95
m_2020,1970/1/7 3:52,19,96
m_2020,1970/1/7 3:58,18,95
m_2020,1970/1/7 4:05,15,96
m_2020,1970/1/7 4:06,14,96
m_2020,1970/1/7 4:07,29,97
m_2020,1970/1/7 4:08,30,97
m_2020,1970/1/7 4:09,29,97
m_2020,1970/1/7 4:10,18,97
m_2020,1970/1/7 4:11,18,97
m_2020,1970/1/7 4:11,14,97
m_2020,1970/1/7 4:12,20,97
m_2020,1970/1/7 4:16,21,96
m_2020,1970/1/7 4:16,23,95
m_2020,1970/1/7 4:18,19,95
m_2020,1970/1/7 4:18,17,95
m_2020,1970/1/7 4:20,21,96
m_2020,1970/1/7 4:22,22,95
m_2020,1970/1/7 4:23,14,94
m_2020,1970/1/7 4:24,16,94
m_2020,1970/1/7 4:25,17,94
m_2020,1970/1/7 4:26,17,94
m_2020,1970/1/7 4:33,21,95
m_2020,1970/1/7 4:33,22,95
m_2020,1970/1/7 4:34,21,96
m_2020,1970/1/7 4:34,22,95
m_2020,1970/1/7 4:35,21,96
m_2020,1970/1/7 4:36,17,96
m_2020,1970/1/7 4:37,15,96
m_2020,1970/1/7 4:38,16,95
m_2020,1970/1/7 4:45,17,96
m_2020,1970/1/7 4:46,19,96
m_2020,1970/1/7 4:47,24,96
m_2020,1970/1/7 4:48,20,97
m_2020,1970/1/7 4:49,19,97
m_2020,1970/1/7 4:50,18,97
m_2020,1970/1/7 4:50,23,97
m_2020,1970/1/7 4:50,23,98
m_2020,1970/1/7 4:51,25,97
m_2020,1970/1/7 4:51,19,97
m_2020,1970/1/7 4:53,19,96
m_2020,1970/1/7 4:56,14,93
m_2020,1970/1/7 4:56,15,94
m_2020,1970/1/7 4:56,16,94
m_2020,1970/1/7 4:57,13,93
m_2020,1970/1/7 4:59,19,95
m_2020,1970/1/7 5:01,19,95
m_2020,1970/1/7 5:01,23,95
m_2020,1970/1/7 5:01,26,96
m_2020,1970/1/7 5:01,26,96
m_2020,1970/1/7 5:03,36,97
m_2020,1970/1/7 5:04,25,96
m_2020,1970/1/7 5:04,28,96
m_2020,1970/1/7 5:05,27,98
m_2020,1970/1/7 5:06,24,97
m_2020,1970/1/7 5:08,21,94
m_2020,1970/1/7 5:09,19,93
m_2020,1970/1/7 5:10,19,94
m_2020,1970/1/7 5:10,21,93
m_2020,1970/1/7 5:12,19,91
m_2020,1970/1/7 5:14,18,91
m_2020,1970/1/7 5:14,20,91
m_2020,1970/1/7 5:16,27,91
m_2020,1970/1/7 5:16,26,91
m_2020,1970/1/7 5:17,25,91
m_2020,1970/1/7 5:18,18,91
m_2020,1970/1/7 5:20,20,91
m_2020,1970/1/7 5:23,17,91
m_2020,1970/1/7 5:24,17,90
m_2020,1970/1/7 5:26,19,92
m_2020,1970/1/7 5:27,16,91
m_2020,1970/1/7 5:27,20,91
m_2020,1970/1/7 5:27,21,92
m_2020,1970/1/7 5:29,19,93
m_2020,1970/1/7 5:29,20,92
m_2020,1970/1/7 5:31,32,95
m_2020,1970/1/7 5:32,26,94
m_2020,1970/1/7 5:34,20,94
m_2020,1970/1/7 5:36,21,93
m_2020,1970/1/7 5:37,24,94
m_2020,1970/1/7 5:37,22,94
m_2020,1970/1/7 5:38,21,94
m_2020,1970/1/7 5:38,20,93
m_2020,1970/1/7 5:39,20,93
m_2020,1970/1/7 5:40,21,94
m_2020,1970/1/7 5:40,21,93
m_2020,1970/1/7 5:42,22,95
m_2020,1970/1/7 5:43,24,95
m_2020,1970/1/7 5:43,24,95
m_2020,1970/1/7 5:45,22,95
m_2020,1970/1/7 5:46,24,95
m_2020,1970/1/7 5:46,27,95
m_2020,1970/1/7 5:47,24,96
m_2020,1970/1/7 5:49,21,95
m_2020,1970/1/7 5:50,30,96
m_2020,1970/1/7 5:50,29,96
m_2020,1970/1/7 5:52,18,95
m_2020,1970/1/7 5:54,20,95
m_2020,1970/1/7 5:55,19,96
m_2020,1970/1/7 5:56,20,93
m_2020,1970/1/7 5:57,20,93
m_2020,1970/1/7 5:58,18,93
m_2020,1970/1/7 5:58,16,93
m_2020,1970/1/7 6:00,20,92
m_2020,1970/1/7 6:01,36,94
m_2020,1970/1/7 6:02,31,94
m_2020,1970/1/7 6:03,40,95
m_2020,1970/1/7 6:04,48,96
m_2020,1970/1/7 6:04,31,96
m_2020,1970/1/7 6:05,33,96
m_2020,1970/1/7 6:06,25,94
m_2020,1970/1/7 6:07,23,94
m_2020,1970/1/7 6:08,23,94
m_2020,1970/1/7 6:09,23,95
m_2020,1970/1/7 6:10,24,95
m_2020,1970/1/7 6:11,21,94
m_2020,1970/1/7 6:12,19,94
m_2020,1970/1/7 6:12,19,94
m_2020,1970/1/7 6:15,21,95
m_2020,1970/1/7 6:16,18,95
m_2020,1970/1/7 6:16,24,95
m_2020,1970/1/7 6:17,20,95
m_2020,1970/1/7 6:17,20,95
m_2020,1970/1/7 6:18,20,95
m_2020,1970/1/7 6:18,21,95
m_2020,1970/1/7 6:19,54,94
m_2020,1970/1/7 6:20,19,94
m_2020,1970/1/7 6:25,27,96
m_2020,1970/1/7 6:28,36,95
m_2020,1970/1/7 6:28,35,96
m_2020,1970/1/7 6:29,41,94
m_2020,1970/1/7 6:29,24,95
m_2020,1970/1/7 6:31,28,97
m_2020,1970/1/7 6:31,30,98
m_2020,1970/1/7 6:31,37,97
m_2020,1970/1/7 6:31,35,96
m_2020,1970/1/7 6:32,24,94
m_2020,1970/1/7 6:33,24,94
m_2020,1970/1/7 6:33,18,94
m_2020,1970/1/7 6:35,18,93
m_2020,1970/1/7 6:35,20,93
m_2020,1970/1/7 6:37,32,93
m_2020,1970/1/7 6:38,28,93
